UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5
150136,1,R,21089,R,5957,R,7416,R,7716,R,2710,R,3171,R,1,R,75,R,0
150136,2,R,15189,R,1178,R,7017,R,6994,R,924,R,253,R,0,R,1,R,0
150136,3,R,13988,R,1162,R,7015,R,5811,R,917,R,244,R,0,R,1,R,0
150136,11,R,1201,R,16,R,2,R,1183,R,7,R,9,R,0,R,0,R,0
150136,12,R,5900,R,4779,R,399,R,722,R,1786,R,2918,R,1,R,74,R,0
150145,1,R,1167,R,232,R,286,R,649,R,141,R,80,R,0,R,11,R,0
150145,2,R,1065,R,158,R,258,R,649,R,92,R,66,R,0,R,0,R,0
150145,3,R,1008,R,157,R,258,R,593,R,91,R,66,R,0,R,0,R,0
150145,11,R,57,R,1,R,0,R,56,R,1,R,0,R,0,R,0,R,0
150145,12,R,102,R,74,R,28,R,0,R,49,R,14,R,0,R,11,R,0
150163,1,R,5746,R,753,R,619,R,4374,R,420,R,324,R,0,R,2,R,7
150163,2,R,4489,R,41,R,557,R,3891,R,20,R,21,R,0,R,0,R,0
150163,3,R,4317,R,41,R,557,R,3719,R,20,R,21,R,0,R,0,R,0
150163,11,R,172,R,0,R,0,R,172,A,,A,,A,,A,,A,
150163,12,R,1257,R,712,R,62,R,483,R,400,R,303,R,0,R,2,R,7
150172,1,R,658,R,205,R,99,R,354,R,22,R,183,R,0,R,0,R,0
150172,2,R,530,R,139,R,98,R,293,R,14,R,125,R,0,R,0,R,0
150172,3,R,529,R,138,R,98,R,293,R,14,R,124,R,0,R,0,R,0
150172,11,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,0,R,0
150172,12,R,128,R,66,R,1,R,61,R,8,R,58,R,0,R,0,R,0
150215,1,R,151,R,30,R,49,R,72,R,16,R,13,R,0,R,1,R,0
150215,12,R,151,R,30,R,49,R,72,R,16,R,13,R,0,R,1,R,0
150251,1,R,182,R,182,A,,A,,R,5,R,177,R,0,R,0,R,0
150251,2,R,182,R,182,A,,A,,R,5,R,177,R,0,R,0,R,0
150251,3,R,175,R,175,A,,A,,R,4,R,171,R,0,R,0,R,0
150251,11,R,7,R,7,A,,A,,R,1,R,6,R,0,R,0,R,0
150288,1,R,279,R,23,R,9,R,247,R,3,R,17,R,1,R,2,R,0
150288,12,R,279,R,23,R,9,R,247,R,3,R,17,R,1,R,2,R,0
150303,1,R,319,A,,A,,R,319,A,,A,,A,,A,,A,
150303,2,R,319,A,,A,,R,319,A,,A,,A,,A,,A,
150303,3,R,319,A,,A,,R,319,A,,A,,A,,A,,A,
150400,1,R,1917,R,0,R,108,R,1809,A,,A,,A,,A,,A,
150400,2,R,1917,R,0,R,108,R,1809,A,,A,,A,,A,,A,
150400,3,R,1905,R,0,R,108,R,1797,A,,A,,A,,A,,A,
150400,11,R,12,R,0,R,0,R,12,A,,A,,A,,A,,A,
150428,1,R,25,A,,A,,R,25,A,,A,,A,,A,,A,
150428,2,R,25,A,,A,,R,25,A,,A,,A,,A,,A,
150428,3,R,25,A,,A,,R,25,A,,A,,A,,A,,A,
150455,1,R,753,R,26,R,17,R,710,R,6,R,20,R,0,R,0,R,0
150455,2,R,696,R,0,R,5,R,691,A,,A,,A,,A,,A,
150455,3,R,670,R,0,R,5,R,665,A,,A,,A,,A,,A,
150455,11,R,26,R,0,R,0,R,26,A,,A,,A,,A,,A,
150455,12,R,57,R,26,R,12,R,19,R,6,R,20,R,0,R,0,R,0
150534,1,R,2114,R,60,R,677,R,1377,R,48,R,12,R,0,R,0,R,0
150534,2,R,1742,R,28,R,612,R,1102,R,23,R,5,R,0,R,0,R,0
150534,3,R,1539,R,11,R,582,R,946,R,7,R,4,R,0,R,0,R,0
150534,11,R,203,R,17,R,30,R,156,R,16,R,1,R,0,R,0,R,0
150534,12,R,372,R,32,R,65,R,275,R,25,R,7,R,0,R,0,R,0
150604,1,R,985,R,0,R,0,R,985,A,,A,,A,,A,,A,
150604,2,R,931,R,0,R,0,R,931,A,,A,,A,,A,,A,
150604,3,R,900,R,0,R,0,R,900,A,,A,,A,,A,,A,
150604,11,R,31,R,0,R,0,R,31,A,,A,,A,,A,,A,
150604,12,R,54,A,,A,,R,54,A,,A,,A,,A,,A,
150668,1,R,847,R,48,R,161,R,638,R,32,R,12,Z,0,Z,0,R,4
150668,2,R,780,R,5,R,161,R,614,R,3,R,2,Z,0,Z,0,R,0
150668,3,R,773,R,5,R,160,R,608,R,3,R,2,Z,0,Z,0,R,0
150668,11,R,7,Z,0,R,1,R,6,A,,A,,A,,A,,A,
150668,12,R,67,R,43,R,0,R,24,R,29,R,10,Z,0,Z,0,R,4
150677,1,R,2304,R,423,R,728,R,1153,R,181,R,222,Z,0,R,20,R,0
150677,2,R,1795,R,147,R,567,R,1081,R,101,R,45,Z,0,R,1,R,0
150677,3,R,1464,R,96,R,519,R,849,R,56,R,39,Z,0,R,1,R,0
150677,11,R,331,R,51,R,48,R,232,R,45,R,6,Z,0,Z,0,R,0
150677,12,R,509,R,276,R,161,R,72,R,80,R,177,Z,0,R,19,R,0
150756,1,R,1243,R,0,R,208,R,1035,A,,A,,A,,A,,A,
150756,2,R,1035,A,,A,,R,1035,A,,A,,A,,A,,A,
150756,3,R,1031,A,,A,,R,1031,A,,A,,A,,A,,A,
150756,11,R,4,A,,A,,R,4,A,,A,,A,,A,,A,
150756,12,R,208,R,0,R,208,R,0,A,,A,,A,,A,,A,
150765,1,R,88,A,,A,,R,88,A,,A,,A,,A,,A,
150765,2,R,88,A,,A,,R,88,A,,A,,A,,A,,A,
150765,3,R,88,A,,A,,R,88,A,,A,,A,,A,,A,
150774,1,R,661,R,0,R,8,R,653,A,,A,,A,,A,,A,
150774,2,R,661,R,0,R,8,R,653,A,,A,,A,,A,,A,
150774,3,R,639,R,0,R,8,R,631,A,,A,,A,,A,,A,
150774,11,R,22,R,0,R,0,R,22,A,,A,,A,,A,,A,
150853,1,R,125,A,,A,,R,125,A,,A,,A,,A,,A,
150853,2,R,125,A,,A,,R,125,A,,A,,A,,A,,A,
150853,3,R,125,A,,A,,R,125,A,,A,,A,,A,,A,
150941,1,R,1776,R,85,R,191,R,1500,R,53,R,29,R,0,R,3,R,0
150941,2,R,1588,R,25,R,154,R,1409,R,11,R,11,R,0,R,3,R,0
150941,3,R,1082,R,22,R,152,R,908,R,9,R,10,R,0,R,3,R,0
150941,11,R,506,R,3,R,2,R,501,R,2,R,1,R,0,R,0,R,0
150941,12,R,188,R,60,R,37,R,91,R,42,R,18,R,0,R,0,R,0
150987,1,R,110710,R,16515,R,16087,R,78108,R,15336,R,1173,R,0,R,6,R,0
150987,2,R,110710,R,16515,R,16087,R,78108,R,15336,R,1173,R,0,R,6,R,0
150987,3,R,58267,R,13069,R,13574,R,31624,R,12267,R,802,R,0,R,0,R,0
150987,11,R,52443,R,3446,R,2513,R,46484,R,3069,R,371,R,0,R,6,R,0
151102,1,R,7206,R,584,R,2845,R,3777,R,511,R,68,Z,0,R,5,R,0
151102,2,R,6489,R,553,R,2667,R,3269,R,483,R,66,Z,0,R,4,R,0
151102,3,R,5484,R,538,R,2662,R,2284,R,469,R,65,Z,0,R,4,R,0
151102,11,R,1005,R,15,R,5,R,985,R,14,R,1,Z,0,R,0,R,0
151102,12,R,717,R,31,R,178,R,508,R,28,R,2,Z,0,R,1,R,0
151111,1,R,22534,R,3022,R,9340,R,10172,R,2496,R,480,R,3,R,40,R,3
151111,2,R,14504,R,1415,R,7825,R,5264,R,1323,R,77,R,1,R,12,R,2
151111,3,R,13830,R,1204,R,7759,R,4867,R,1130,R,69,R,0,R,3,R,2
151111,11,R,674,R,211,R,66,R,397,R,193,R,8,R,1,R,9,R,0
151111,12,R,8030,R,1607,R,1515,R,4908,R,1173,R,403,R,2,R,28,R,1
151263,1,R,5000,R,432,R,1590,R,2978,R,353,R,79,Z,0,Z,0,R,0
151263,2,R,3603,R,29,R,1170,R,2404,R,26,R,3,Z,0,Z,0,R,0
151263,3,R,3005,R,26,R,1169,R,1810,R,24,R,2,Z,0,Z,0,R,0
151263,11,R,598,R,3,R,1,R,594,R,2,R,1,Z,0,Z,0,R,0
151263,12,R,1397,R,403,R,420,R,574,R,327,R,76,Z,0,Z,0,R,0
151290,1,R,2770,R,602,R,477,R,1691,R,316,R,260,Z,0,R,26,R,0
151290,2,R,1650,R,17,R,367,R,1266,R,11,R,6,Z,0,Z,0,R,0
151290,3,R,1441,R,15,R,367,R,1059,R,10,R,5,Z,0,Z,0,R,0
151290,11,R,209,R,2,Z,0,R,207,R,1,R,1,Z,0,Z,0,R,0
151290,12,R,1120,R,585,R,110,R,425,R,305,R,254,Z,0,R,26,R,0
151306,1,R,9488,R,2148,R,3013,R,4327,R,1307,R,818,R,18,R,5,R,0
151306,2,R,7600,R,417,R,2928,R,4255,R,335,R,81,R,1,R,0,R,0
151306,3,R,5292,R,402,R,2918,R,1972,R,321,R,80,R,1,R,0,R,0
151306,11,R,2308,R,15,R,10,R,2283,R,14,R,1,R,0,R,0,R,0
151306,12,R,1888,R,1731,R,85,R,72,R,972,R,737,R,17,R,5,R,0
151324,1,R,7895,R,2163,R,2426,R,3306,R,1227,R,927,R,0,R,4,R,5
151324,2,R,6224,R,1331,R,2103,R,2790,R,639,R,687,R,0,R,0,R,5
151324,3,R,6188,R,1326,R,2102,R,2760,R,636,R,685,R,0,R,0,R,5
151324,11,R,36,R,5,R,1,R,30,R,3,R,2,R,0,R,0,R,0
151324,12,R,1671,R,832,R,323,R,516,R,588,R,240,R,0,R,4,R,0
151333,1,R,2921,R,665,R,1295,R,961,R,611,R,49,R,0,R,3,R,2
151333,2,R,2705,R,546,R,1256,R,903,R,508,R,34,R,0,R,3,R,1
151333,3,R,2352,R,470,R,1245,R,637,R,436,R,30,R,0,R,3,R,1
151333,11,R,353,R,76,R,11,R,266,R,72,R,4,R,0,R,0,R,0
151333,12,R,216,R,119,R,39,R,58,R,103,R,15,R,0,R,0,R,1
151342,1,R,4631,R,756,R,2294,R,1581,R,651,R,95,R,0,R,7,R,3
151342,2,R,4083,R,654,R,2101,R,1328,R,569,R,77,R,0,R,6,R,2
151342,3,R,3933,R,618,R,2057,R,1258,R,536,R,74,R,0,R,6,R,2
151342,11,R,150,R,36,R,44,R,70,R,33,R,3,R,0,R,0,R,0
151342,12,R,548,R,102,R,193,R,253,R,82,R,18,R,0,R,1,R,1
151351,1,R,48424,R,3249,R,17945,R,27230,R,1149,R,1922,R,2,R,173,R,3
151351,2,R,38093,R,225,R,16836,R,21032,R,187,R,36,R,1,R,0,R,1
151351,3,R,37806,R,189,R,16791,R,20826,R,161,R,26,R,1,R,0,R,1
151351,11,R,287,R,36,R,45,R,206,R,26,R,10,R,0,R,0,R,0
151351,12,R,10331,R,3024,R,1109,R,6198,R,962,R,1886,R,1,R,173,R,2
151360,1,R,3041,R,805,R,1520,R,716,R,713,R,90,R,0,R,0,R,2
151360,2,R,2778,R,718,R,1462,R,598,R,639,R,77,R,0,R,0,R,2
151360,3,R,2661,R,664,R,1448,R,549,R,590,R,72,R,0,R,0,R,2
151360,11,R,117,R,54,R,14,R,49,R,49,R,5,R,0,R,0,R,0
151360,12,R,263,R,87,R,58,R,118,R,74,R,13,R,0,R,0,R,0
151379,1,R,3736,R,1180,R,1748,R,808,R,817,R,357,R,0,R,1,R,5
151379,2,R,3276,R,964,R,1610,R,702,R,673,R,286,R,0,R,1,R,4
151379,3,R,3170,R,900,R,1604,R,666,R,619,R,276,R,0,R,1,R,4
151379,11,R,106,R,64,R,6,R,36,R,54,R,10,R,0,R,0,R,0
151379,12,R,460,R,216,R,138,R,106,R,144,R,71,R,0,R,0,R,1
151388,1,R,3203,R,2254,R,570,R,379,R,1583,R,629,R,2,R,33,R,7
151388,2,R,2951,R,2061,R,554,R,336,R,1477,R,548,R,2,R,28,R,6
151388,3,R,2589,R,1750,R,539,R,300,R,1204,R,511,R,2,R,27,R,6
151388,11,R,362,R,311,R,15,R,36,R,273,R,37,R,0,R,1,R,0
151388,12,R,252,R,193,R,16,R,43,R,106,R,81,R,0,R,5,R,1
151467,1,R,123,A,,A,,R,123,A,,A,,A,,A,,A,
151467,2,R,123,A,,A,,R,123,A,,A,,A,,A,,A,
151467,3,R,123,A,,A,,R,123,A,,A,,A,,A,,A,
151564,1,R,44,A,,A,,R,44,A,,A,,A,,A,,A,
151564,2,R,44,A,,A,,R,44,A,,A,,A,,A,,A,
151564,3,R,44,A,,A,,R,44,A,,A,,A,,A,,A,
151607,1,R,126,A,,A,,R,126,A,,A,,A,,A,,A,
151607,2,R,126,A,,A,,R,126,A,,A,,A,,A,,A,
151607,3,R,126,A,,A,,R,126,A,,A,,A,,A,,A,
151661,1,R,1052,A,,A,,R,1052,A,,A,,A,,A,,A,
151661,2,R,1052,A,,A,,R,1052,A,,A,,A,,A,,A,
151661,3,R,1052,A,,A,,R,1052,A,,A,,A,,A,,A,
151777,1,R,1276,R,95,R,498,R,683,R,35,R,60,R,0,R,0,R,0
151777,2,R,988,R,4,R,421,R,563,R,4,R,0,R,0,R,0,R,0
151777,3,R,936,R,0,R,400,R,536,A,,A,,A,,A,,A,
151777,11,R,52,R,4,R,21,R,27,R,4,R,0,R,0,R,0,R,0
151777,12,R,288,R,91,R,77,R,120,R,31,R,60,R,0,R,0,R,0
151786,1,R,3486,R,523,R,751,R,2212,R,320,R,201,R,0,R,0,R,2
151786,2,R,2378,R,395,R,505,R,1478,R,214,R,179,R,0,R,0,R,2
151786,3,R,2266,R,363,R,480,R,1423,R,209,R,152,R,0,R,0,R,2
151786,11,R,112,R,32,R,25,R,55,R,5,R,27,R,0,R,0,R,0
151786,12,R,1108,R,128,R,246,R,734,R,106,R,22,R,0,R,0,R,0
151801,1,R,2204,R,7,R,289,R,1908,R,5,R,2,Z,0,Z,0,R,0
151801,2,R,2075,R,1,R,286,R,1788,Z,0,R,1,Z,0,Z,0,R,0
151801,3,R,1974,R,0,R,286,R,1688,A,,A,,A,,A,,A,
151801,11,R,101,R,1,R,0,R,100,Z,0,R,1,Z,0,Z,0,R,0
151801,12,R,129,R,6,R,3,R,120,R,5,R,1,Z,0,Z,0,R,0
151810,1,R,198,R,12,R,0,R,186,R,12,Z,0,Z,0,Z,0,R,0
151810,2,R,150,R,2,R,0,R,148,R,2,Z,0,Z,0,Z,0,R,0
151810,3,R,150,R,2,R,0,R,148,R,2,Z,0,Z,0,Z,0,R,0
151810,12,R,48,R,10,R,0,R,38,R,10,Z,0,Z,0,Z,0,R,0
151865,1,R,145,R,95,R,7,R,43,R,9,R,41,Z,0,R,45,R,0
151865,12,R,145,R,95,R,7,R,43,R,9,R,41,Z,0,R,45,R,0
151962,1,R,279,R,253,R,26,R,0,R,59,R,194,R,0,R,0,R,0
151962,2,R,279,R,253,R,26,R,0,R,59,R,194,R,0,R,0,R,0
151962,3,R,279,R,253,R,26,R,0,R,59,R,194,R,0,R,0,R,0
152044,1,P,80,A,,A,,P,80,A,,A,,A,,A,,A,
152044,2,P,80,A,,A,,P,80,A,,A,,A,,A,,A,
152044,3,P,80,A,,A,,P,80,A,,A,,A,,A,,A,
152080,1,R,13042,R,246,R,461,R,12335,R,38,R,140,R,67,R,1,R,0
152080,2,R,8880,R,0,R,196,R,8684,A,,A,,A,,A,,A,
152080,3,R,8818,R,0,R,196,R,8622,A,,A,,A,,A,,A,
152080,11,R,62,R,0,R,0,R,62,A,,A,,A,,A,,A,
152080,12,R,4162,R,246,R,265,R,3651,R,38,R,140,R,67,R,1,R,0
152099,1,R,640,R,119,R,101,R,420,R,91,R,27,R,0,R,1,R,0
152099,2,R,505,R,6,R,79,R,420,R,5,R,1,R,0,R,0,R,0
152099,3,R,499,R,6,R,79,R,414,R,5,R,1,R,0,R,0,R,0
152099,11,R,6,R,0,R,0,R,6,A,,A,,A,,A,,A,
152099,12,R,135,R,113,R,22,R,0,R,86,R,26,R,0,R,1,R,0
152150,1,R,55,A,,A,,R,55,A,,A,,A,,A,,A,
152150,2,R,55,A,,A,,R,55,A,,A,,A,,A,,A,
152150,3,R,55,A,,A,,R,55,A,,A,,A,,A,,A,
152275,1,R,104,A,,A,,R,104,A,,A,,A,,A,,A,
152275,2,R,104,A,,A,,R,104,A,,A,,A,,A,,A,
152275,3,R,104,A,,A,,R,104,A,,A,,A,,A,,A,
152309,1,R,72,A,,A,,R,72,A,,A,,A,,A,,A,
152309,2,R,72,A,,A,,R,72,A,,A,,A,,A,,A,
152309,3,R,72,A,,A,,R,72,A,,A,,A,,A,,A,
152318,1,R,2334,R,5,R,142,R,2187,R,3,R,2,R,0,R,0,R,0
152318,2,R,2315,R,0,R,137,R,2178,A,,A,,A,,A,,A,
152318,3,R,2309,R,0,R,136,R,2173,A,,A,,A,,A,,A,
152318,11,R,6,R,0,R,1,R,5,A,,A,,A,,A,,A,
152318,12,R,19,R,5,R,5,R,9,R,3,R,2,R,0,R,0,R,0
152336,1,R,1763,R,207,R,1047,R,509,R,128,R,20,R,56,R,0,R,3
152336,2,R,1567,R,92,R,1042,R,433,R,49,R,7,R,33,R,0,R,3
152336,3,R,1567,R,92,R,1042,R,433,R,49,R,7,R,33,R,0,R,3
152336,12,R,196,R,115,R,5,R,76,R,79,R,13,R,23,R,0,R,0
152381,1,R,1159,R,413,R,179,R,567,R,240,R,168,R,0,R,0,R,5
152381,2,R,858,R,254,R,68,R,536,R,198,R,51,R,0,R,0,R,5
152381,3,R,853,R,249,R,68,R,536,R,195,R,49,R,0,R,0,R,5
152381,11,R,5,R,5,R,0,R,0,R,3,R,2,R,0,R,0,R,0
152381,12,R,301,R,159,R,111,R,31,R,42,R,117,R,0,R,0,R,0
152390,1,R,1601,R,45,R,31,R,1525,R,24,R,21,R,0,R,0,R,0
152390,2,R,1505,R,2,R,20,R,1483,R,1,R,1,R,0,R,0,R,0
152390,3,R,1458,R,1,R,20,R,1437,R,0,R,1,R,0,R,0,R,0
152390,11,R,47,R,1,R,0,R,46,R,1,R,0,R,0,R,0,R,0
152390,12,R,96,R,43,R,11,R,42,R,23,R,20,R,0,R,0,R,0
152451,1,R,183,R,32,R,1,R,150,R,6,R,25,Z,0,R,1,R,0
152451,12,R,183,R,32,R,1,R,150,R,6,R,25,Z,0,R,1,R,0
152497,1,R,145,R,0,R,97,R,48,A,,A,,A,,A,,A,
152497,2,R,145,R,0,R,97,R,48,A,,A,,A,,A,,A,
152497,3,R,145,R,0,R,97,R,48,A,,A,,A,,A,,A,
152530,1,R,2548,R,464,R,446,R,1638,R,349,R,109,R,0,R,6,R,0
152530,2,R,2503,R,449,R,433,R,1621,R,345,R,102,R,0,R,2,R,0
152530,3,R,2025,R,2,R,431,R,1592,R,0,R,1,R,0,R,1,R,0
152530,11,R,478,R,447,R,2,R,29,R,345,R,101,R,0,R,1,R,0
152530,12,R,45,R,15,R,13,R,17,R,4,R,7,R,0,R,4,R,0
152567,1,R,4646,R,279,R,1158,R,3209,R,240,R,39,R,0,R,0,R,0
152567,2,R,4373,R,277,R,1158,R,2938,R,239,R,38,R,0,R,0,R,0
152567,3,R,2324,R,30,R,1046,R,1248,R,23,R,7,R,0,R,0,R,0
152567,11,R,2049,R,247,R,112,R,1690,R,216,R,31,R,0,R,0,R,0
152567,12,R,273,R,2,R,0,R,271,R,1,R,1,R,0,R,0,R,0
152600,1,R,2579,R,112,R,930,R,1537,R,73,R,39,R,0,R,0,R,0
152600,2,R,2123,R,10,R,760,R,1353,R,8,R,2,R,0,R,0,R,0
152600,3,R,2083,R,10,R,757,R,1316,R,8,R,2,R,0,R,0,R,0
152600,11,R,40,R,0,R,3,R,37,A,,A,,A,,A,,A,
152600,12,R,456,R,102,R,170,R,184,R,65,R,37,R,0,R,0,R,0
152628,1,R,27,A,,A,,R,27,A,,A,,A,,A,,A,
152628,2,R,27,A,,A,,R,27,A,,A,,A,,A,,A,
152628,3,R,27,A,,A,,R,27,A,,A,,A,,A,,A,
152637,1,R,19795,R,989,R,1666,R,17140,R,853,R,94,R,1,R,41,R,0
152637,2,R,19795,R,989,R,1666,R,17140,R,853,R,94,R,1,R,41,R,0
152637,3,R,3657,R,812,R,1115,R,1730,R,680,R,91,R,0,R,41,R,0
152637,11,R,16138,R,177,R,551,R,15410,R,173,R,3,R,1,Z,0,R,0
152673,1,R,866,R,0,R,1,R,865,A,,A,,A,,A,,A,
152673,2,R,866,R,0,R,1,R,865,A,,A,,A,,A,,A,
152673,3,R,866,R,0,R,1,R,865,A,,A,,A,,A,,A,
152798,1,R,483,R,57,R,316,R,110,R,50,R,7,R,0,R,0,R,0
152798,2,R,261,R,31,R,165,R,65,R,26,R,5,R,0,R,0,R,0
152798,3,R,261,R,31,R,165,R,65,R,26,R,5,R,0,R,0,R,0
152798,12,R,222,R,26,R,151,R,45,R,24,R,2,R,0,R,0,R,0
152992,1,R,947,R,174,R,109,R,664,R,114,R,59,R,0,R,1,R,0
152992,2,R,766,R,82,R,109,R,575,R,57,R,24,R,0,R,1,R,0
152992,3,R,624,R,82,R,109,R,433,R,57,R,24,R,0,R,1,R,0
152992,11,R,142,R,0,R,0,R,142,A,,A,,A,,A,,A,
152992,12,R,181,R,92,R,0,R,89,R,57,R,35,R,0,R,0,R,0
153001,1,R,1890,R,1080,R,74,R,736,R,988,R,89,R,0,R,3,R,0
153001,2,R,1436,R,626,R,74,R,736,R,591,R,35,R,0,R,0,R,0
153001,3,R,1366,R,577,R,74,R,715,R,544,R,33,R,0,R,0,R,0
153001,11,R,70,R,49,R,0,R,21,R,47,R,2,R,0,R,0,R,0
153001,12,R,454,R,454,R,0,R,0,R,397,R,54,R,0,R,3,R,0
153074,1,R,165,A,,A,,R,165,A,,A,,A,,A,,A,
153074,2,R,165,A,,A,,R,165,A,,A,,A,,A,,A,
153074,3,R,165,A,,A,,R,165,A,,A,,A,,A,,A,
153083,1,R,129,A,,A,,R,129,A,,A,,A,,A,,A,
153083,2,R,129,A,,A,,R,129,A,,A,,A,,A,,A,
153083,3,R,129,A,,A,,R,129,A,,A,,A,,A,,A,
153108,1,R,1084,R,0,R,6,R,1078,A,,A,,A,,A,,A,
153108,2,R,1084,R,0,R,6,R,1078,A,,A,,A,,A,,A,
153108,3,R,1070,R,0,R,6,R,1064,A,,A,,A,,A,,A,
153108,11,R,14,R,0,R,0,R,14,A,,A,,A,,A,,A,
153126,1,R,962,R,57,R,417,R,488,R,37,R,20,R,0,R,0,R,0
153126,2,R,815,R,19,R,352,R,444,R,16,R,3,R,0,R,0,R,0
153126,3,R,742,R,18,R,352,R,372,R,15,R,3,R,0,R,0,R,0
153126,11,R,73,R,1,R,0,R,72,R,1,R,0,R,0,R,0,R,0
153126,12,R,147,R,38,R,65,R,44,R,21,R,17,R,0,R,0,R,0
153144,1,R,1195,R,0,R,0,R,1195,A,,A,,A,,A,,A,
153144,2,R,1195,R,0,R,0,R,1195,A,,A,,A,,A,,A,
153144,3,R,1164,R,0,R,0,R,1164,A,,A,,A,,A,,A,
153144,11,R,31,R,0,R,0,R,31,A,,A,,A,,A,,A,
153162,1,R,1094,A,,A,,R,1094,A,,A,,A,,A,,A,
153162,2,R,1094,A,,A,,R,1094,A,,A,,A,,A,,A,
153162,3,R,1086,A,,A,,R,1086,A,,A,,A,,A,,A,
153162,11,R,8,A,,A,,R,8,A,,A,,A,,A,,A,
153214,1,R,23697,R,5497,R,4917,R,13283,R,4836,R,655,R,0,R,6,R,0
153214,2,R,23697,R,5497,R,4917,R,13283,R,4836,R,655,R,0,R,6,R,0
153214,3,R,10446,R,2873,R,3457,R,4116,R,2689,R,180,R,0,R,4,R,0
153214,11,R,13251,R,2624,R,1460,R,9167,R,2147,R,475,R,0,R,2,R,0
153241,1,R,64,A,,A,,R,64,A,,A,,A,,A,,A,
153241,2,R,64,A,,A,,R,64,A,,A,,A,,A,,A,
153241,3,R,64,A,,A,,R,64,A,,A,,A,,A,,A,
153250,1,R,1952,R,342,R,283,R,1327,R,123,R,172,R,0,R,47,R,0
153250,2,R,1716,R,116,R,283,R,1317,R,39,R,73,R,0,R,4,R,0
153250,3,R,1597,R,5,R,278,R,1314,R,1,R,3,R,0,R,1,R,0
153250,11,R,119,R,111,R,5,R,3,R,38,R,70,R,0,R,3,R,0
153250,12,R,236,R,226,R,0,R,10,R,84,R,99,R,0,R,43,R,0
153269,1,R,4345,R,546,R,844,R,2955,R,435,R,110,Z,0,R,1,R,0
153269,2,R,2585,R,13,R,587,R,1985,R,10,R,3,Z,0,Z,0,R,0
153269,3,R,2543,R,11,R,587,R,1945,R,8,R,3,Z,0,Z,0,R,0
153269,11,R,42,R,2,R,0,R,40,R,2,Z,0,Z,0,Z,0,R,0
153269,12,R,1760,R,533,R,257,R,970,R,425,R,107,Z,0,R,1,R,0
153278,1,R,1757,R,98,R,348,R,1311,R,20,R,78,R,0,R,0,R,0
153278,2,R,1440,R,0,R,324,R,1116,A,,A,,A,,A,,A,
153278,3,R,1440,R,0,R,324,R,1116,A,,A,,A,,A,,A,
153278,12,R,317,R,98,R,24,R,195,R,20,R,78,R,0,R,0,R,0
153296,1,R,685,R,138,R,384,R,163,R,129,R,9,Z,0,Z,0,R,0
153296,2,R,685,R,138,R,384,R,163,R,129,R,9,Z,0,Z,0,R,0
153296,3,R,499,R,49,R,344,R,106,R,40,R,9,Z,0,Z,0,R,0
153296,11,R,186,R,89,R,40,R,57,R,89,R,0,Z,0,Z,0,R,0
153302,1,R,234,R,16,R,15,R,203,R,8,R,8,R,0,R,0,R,0
153302,2,R,234,R,16,R,15,R,203,R,8,R,8,R,0,R,0,R,0
153302,3,R,224,R,10,R,15,R,199,R,5,R,5,R,0,R,0,R,0
153302,11,R,10,R,6,R,0,R,4,R,3,R,3,R,0,R,0,R,0
153311,1,R,7426,R,2219,R,1566,R,3641,R,1835,R,375,R,9,R,0,R,0
153311,2,R,7426,R,2219,R,1566,R,3641,R,1835,R,375,R,9,R,0,R,0
153311,3,R,3520,R,1517,R,976,R,1027,R,1237,R,272,R,8,R,0,R,0
153311,11,R,3906,R,702,R,590,R,2614,R,598,R,103,R,1,R,0,R,0
153320,1,R,611,R,172,R,135,R,304,R,58,R,93,R,0,R,21,R,0
153320,2,R,551,R,143,R,119,R,289,R,50,R,78,R,0,R,15,R,0
153320,3,R,405,R,22,R,118,R,265,R,3,R,18,R,0,R,1,R,0
153320,11,R,146,R,121,R,1,R,24,R,47,R,60,R,0,R,14,R,0
153320,12,R,60,R,29,R,16,R,15,R,8,R,15,R,0,R,6,R,0
153366,1,R,1102,R,328,R,206,R,568,R,40,R,280,R,0,R,8,R,0
153366,2,R,798,R,24,R,206,R,568,R,8,R,15,R,0,R,1,R,0
153366,3,R,798,R,24,R,206,R,568,R,8,R,15,R,0,R,1,R,0
153366,12,R,304,R,304,R,0,R,0,R,32,R,265,R,0,R,7,R,0
153375,1,R,1856,R,279,R,808,R,769,R,242,R,36,R,0,R,1,R,0
153375,2,R,1500,R,129,R,655,R,716,R,119,R,9,R,0,R,1,R,0
153375,3,R,1486,R,120,R,654,R,712,R,110,R,9,R,0,R,1,R,0
153375,11,R,14,R,9,R,1,R,4,R,9,R,0,R,0,R,0,R,0
153375,12,R,356,R,150,R,153,R,53,R,123,R,27,R,0,R,0,R,0
153384,1,R,1788,A,,A,,R,1788,A,,A,,A,,A,,A,
153384,2,R,1788,A,,A,,R,1788,A,,A,,A,,A,,A,
153384,3,R,1729,A,,A,,R,1729,A,,A,,A,,A,,A,
153384,11,R,59,A,,A,,R,59,A,,A,,A,,A,,A,
