UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN
100706,4,-2,1,R,1207,R,787,R,420,R,3,R,2,R,1,R,54,R,30,R,24,R,107,R,55,R,52,R,94,R,50,R,44,Z,0,Z,0,Z,0,R,807,R,563,R,244,R,83,R,49,R,34,R,43,R,30,R,13,R,16,R,8,R,8,A,,A,,A,,A,
100706,5,-2,1,R,6071,R,3597,R,2474,R,52,R,30,R,22,R,245,R,136,R,109,R,586,R,277,R,309,R,433,R,240,R,193,R,10,R,5,R,5,R,4223,R,2612,R,1611,R,280,R,146,R,134,R,169,R,104,R,65,R,73,R,47,R,26,A,,A,,A,,A,
100706,11,-2,1,R,347,R,175,R,172,R,1,R,1,Z,0,R,36,R,14,R,22,R,54,R,24,R,30,R,20,R,10,R,10,R,1,R,1,Z,0,R,172,R,94,R,78,R,26,R,12,R,14,R,27,R,13,R,14,R,10,R,6,R,4,A,,A,,A,,A,
100706,12,4,3,R,2291,R,1238,R,1053,R,14,R,8,R,6,R,79,R,40,R,39,R,197,R,65,R,132,R,88,R,48,R,40,R,4,R,4,Z,0,R,1456,R,791,R,665,R,39,R,19,R,20,R,109,R,65,R,44,R,305,R,198,R,107,R,0,S,,S,,S,
100706,19,-2,1,R,861,R,437,R,424,R,3,R,3,Z,0,R,30,R,11,R,19,R,104,R,38,R,66,R,84,R,44,R,40,R,1,R,1,Z,0,R,541,R,297,R,244,R,46,R,17,R,29,R,41,R,23,R,18,R,11,R,3,R,8,A,,A,,A,,A,
100706,20,-2,1,R,5210,R,3160,R,2050,R,49,R,27,R,22,R,215,R,125,R,90,R,482,R,239,R,243,R,349,R,196,R,153,R,9,R,4,R,5,R,3682,R,2315,R,1367,R,234,R,129,R,105,R,128,R,81,R,47,R,62,R,44,R,18,A,,A,,A,,A,
100706,21,-2,999,R,6609,R,4005,R,2604,R,45,R,26,R,19,R,275,R,154,R,121,R,547,R,260,R,287,R,456,R,253,R,203,R,10,R,5,R,5,R,4434,R,2789,R,1645,R,317,R,177,R,140,R,190,R,126,R,64,R,335,R,215,R,120,A,,A,,A,,A,
100706,22,-2,1,R,5924,R,3621,R,2303,R,42,R,25,R,17,R,257,R,146,R,111,R,507,R,244,R,263,R,434,R,245,R,189,R,10,R,5,R,5,R,4111,R,2616,R,1495,R,305,R,172,R,133,R,174,R,114,R,60,R,84,R,54,R,30,A,,A,,A,,A,
100706,23,-2,1,R,5919,R,3617,R,2302,R,42,R,25,R,17,R,257,R,146,R,111,R,507,R,244,R,263,R,434,R,245,R,189,R,10,R,5,R,5,R,4109,R,2614,R,1495,R,305,R,172,R,133,R,174,R,114,R,60,R,81,R,52,R,29,A,,A,,A,,A,
100706,24,-2,1,R,1192,R,779,R,413,R,3,R,2,R,1,R,53,R,30,R,23,R,104,R,53,R,51,R,92,R,50,R,42,Z,0,Z,0,Z,0,R,799,R,558,R,241,R,83,R,49,R,34,R,43,R,30,R,13,R,15,R,7,R,8,A,,A,,A,,A,
100706,25,-2,1,R,4727,R,2838,R,1889,R,39,R,23,R,16,R,204,R,116,R,88,R,403,R,191,R,212,R,342,R,195,R,147,R,10,R,5,R,5,R,3310,R,2056,R,1254,R,222,R,123,R,99,R,131,R,84,R,47,R,66,R,45,R,21,A,,A,,A,,A,
100706,31,-2,1,R,5,R,4,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,A,,A,,A,,A,
100706,32,-2,3,R,685,R,384,R,301,R,3,R,1,R,2,R,18,R,8,R,10,R,40,R,16,R,24,R,22,R,8,R,14,Z,0,Z,0,Z,0,R,323,R,173,R,150,R,12,R,5,R,7,R,16,R,12,R,4,R,251,R,161,R,90,A,,A,,A,,A,
100706,39,-2,1,R,611,R,330,R,281,R,3,R,3,Z,0,R,22,R,9,R,13,R,66,R,24,R,42,R,66,R,35,R,31,R,1,R,1,Z,0,R,390,R,227,R,163,R,26,R,11,R,15,R,27,R,17,R,10,R,10,R,3,R,7,A,,A,,A,,A,
100706,40,-2,1,R,4116,R,2508,R,1608,R,36,R,20,R,16,R,182,R,107,R,75,R,337,R,167,R,170,R,276,R,160,R,116,R,9,R,4,R,5,R,2920,R,1829,R,1091,R,196,R,112,R,84,R,104,R,67,R,37,R,56,R,42,R,14,A,,A,,A,,A,
100706,41,-2,999,R,3307,R,1792,R,1515,R,25,R,15,R,10,R,139,R,66,R,73,R,397,R,161,R,236,R,179,R,95,R,84,R,5,R,5,Z,0,R,2224,R,1271,R,953,R,111,R,49,R,62,R,158,R,86,R,72,R,69,R,44,R,25,A,,A,,A,,A,
100706,42,-2,1,R,1701,R,938,R,763,R,14,R,8,R,6,R,78,R,34,R,44,R,240,R,112,R,128,R,113,R,55,R,58,R,1,R,1,Z,0,R,1091,R,653,R,438,R,84,R,35,R,49,R,65,R,33,R,32,R,15,R,7,R,8,A,,A,,A,,A,
100706,43,-2,1,R,1359,R,767,R,592,R,13,R,7,R,6,R,42,R,20,R,22,R,186,R,88,R,98,R,93,R,45,R,48,Z,0,Z,0,Z,0,R,921,R,561,R,360,R,58,R,23,R,35,R,38,R,20,R,18,R,8,R,3,R,5,A,,A,,A,,A,
100706,44,-2,1,R,15,R,8,R,7,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,R,2,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,8,R,5,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,A,,A,,A,,A,
100706,45,-2,1,R,1344,R,759,R,585,R,13,R,7,R,6,R,41,R,20,R,21,R,183,R,86,R,97,R,91,R,45,R,46,Z,0,Z,0,Z,0,R,913,R,556,R,357,R,58,R,23,R,35,R,38,R,20,R,18,R,7,R,2,R,5,A,,A,,A,,A,
100706,51,-2,1,R,342,R,171,R,171,R,1,R,1,Z,0,R,36,R,14,R,22,R,54,R,24,R,30,R,20,R,10,R,10,R,1,R,1,Z,0,R,170,R,92,R,78,R,26,R,12,R,14,R,27,R,13,R,14,R,7,R,4,R,3,A,,A,,A,,A,
100706,52,-2,3,R,1606,R,854,R,752,R,11,R,7,R,4,R,61,R,32,R,29,R,157,R,49,R,108,R,66,R,40,R,26,R,4,R,4,Z,0,R,1133,R,618,R,515,R,27,R,14,R,13,R,93,R,53,R,40,R,54,R,37,R,17,A,,A,,A,,A,
100706,59,-2,1,R,250,R,107,R,143,Z,0,Z,0,Z,0,R,8,R,2,R,6,R,38,R,14,R,24,R,18,R,9,R,9,Z,0,Z,0,Z,0,R,151,R,70,R,81,R,20,R,6,R,14,R,14,R,6,R,8,R,1,Z,0,R,1,A,,A,,A,,A,
100706,60,-2,1,R,1094,R,652,R,442,R,13,R,7,R,6,R,33,R,18,R,15,R,145,R,72,R,73,R,73,R,36,R,37,Z,0,Z,0,Z,0,R,762,R,486,R,276,R,38,R,17,R,21,R,24,R,14,R,10,R,6,R,2,R,4,A,,A,,A,,A,
100724,1,1,999,R,4308,R,1568,R,2740,R,7,R,1,R,6,R,18,R,10,R,8,R,3739,R,1319,R,2420,R,49,R,22,R,27,R,4,R,4,R,0,R,171,R,65,R,106,R,54,R,20,R,34,R,175,R,71,R,104,R,91,R,56,R,35,R,1,A,,R,1,R,4307
100724,2,2,1,R,3641,R,1353,R,2288,R,6,R,1,R,5,R,8,R,3,R,5,R,3217,R,1158,R,2059,R,42,R,19,R,23,R,4,R,4,R,0,R,75,R,35,R,40,R,48,R,18,R,30,R,170,R,69,R,101,R,71,R,46,R,25,R,1,A,,R,1,R,3640
100724,3,-2,1,R,3603,R,1346,R,2257,R,5,R,1,R,4,R,7,R,3,R,4,R,3185,R,1153,R,2032,R,42,R,19,R,23,R,4,R,4,R,0,R,75,R,35,R,40,R,48,R,18,R,30,R,166,R,67,R,99,R,71,R,46,R,25,A,,A,,A,,A,
100724,4,-2,1,R,928,R,351,R,577,R,3,R,1,R,2,R,2,R,1,R,1,R,780,R,290,R,490,R,11,R,5,R,6,R,0,R,0,R,0,R,23,R,13,R,10,R,15,R,5,R,10,R,75,R,25,R,50,R,19,R,11,R,8,A,,A,,A,,A,
100724,5,-2,1,R,2675,R,995,R,1680,R,2,R,0,R,2,R,5,R,2,R,3,R,2405,R,863,R,1542,R,31,R,14,R,17,R,4,R,4,R,0,R,52,R,22,R,30,R,33,R,13,R,20,R,91,R,42,R,49,R,52,R,35,R,17,A,,A,,A,,A,
100724,11,-2,1,R,38,R,7,R,31,R,1,R,0,R,1,R,1,R,0,R,1,R,32,R,5,R,27,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,A,,A,,A,,A,
100724,12,4,3,R,667,R,215,R,452,R,1,R,0,R,1,R,10,R,7,R,3,R,522,R,161,R,361,R,7,R,3,R,4,R,0,R,0,R,0,R,96,R,30,R,66,R,6,R,2,R,4,R,5,R,2,R,3,R,20,R,10,R,10,R,0,A,,R,0,R,667
100724,19,-2,1,R,172,R,83,R,89,R,0,R,0,R,0,R,1,R,0,R,1,R,128,R,58,R,70,R,3,R,2,R,1,R,1,R,1,R,0,R,13,R,9,R,4,R,5,R,3,R,2,R,20,R,10,R,10,R,1,R,0,R,1,A,,A,,A,,A,
100724,20,-2,1,R,2503,R,912,R,1591,R,2,R,0,R,2,R,4,R,2,R,2,R,2277,R,805,R,1472,R,28,R,12,R,16,R,3,R,3,R,0,R,39,R,13,R,26,R,28,R,10,R,18,R,71,R,32,R,39,R,51,R,35,R,16,A,,A,,A,,A,
100724,21,-2,999,R,3580,R,1298,R,2282,R,6,R,1,R,5,R,14,R,8,R,6,R,3087,R,1081,R,2006,R,40,R,20,R,20,R,4,R,4,R,0,R,157,R,58,R,99,R,43,R,14,R,29,R,151,R,63,R,88,R,78,R,49,R,29,A,,A,,A,,A,
100724,22,-2,1,R,3152,R,1162,R,1990,R,5,R,1,R,4,R,6,R,2,R,4,R,2780,R,986,R,1794,R,35,R,18,R,17,R,4,R,4,R,0,R,67,R,31,R,36,R,38,R,13,R,25,R,149,R,63,R,86,R,68,R,44,R,24,A,,A,,A,,A,
100724,23,-2,1,R,3152,R,1162,R,1990,R,5,R,1,R,4,R,6,R,2,R,4,R,2780,R,986,R,1794,R,35,R,18,R,17,R,4,R,4,R,0,R,67,R,31,R,36,R,38,R,13,R,25,R,149,R,63,R,86,R,68,R,44,R,24,A,,A,,A,,A,
100724,24,-2,1,R,859,R,321,R,538,R,3,R,1,R,2,R,2,R,1,R,1,R,722,R,265,R,457,R,10,R,4,R,6,R,0,R,0,R,0,R,21,R,12,R,9,R,13,R,4,R,9,R,69,R,23,R,46,R,19,R,11,R,8,A,,A,,A,,A,
100724,25,-2,1,R,2293,R,841,R,1452,R,2,R,0,R,2,R,4,R,1,R,3,R,2058,R,721,R,1337,R,25,R,14,R,11,R,4,R,4,R,0,R,46,R,19,R,27,R,25,R,9,R,16,R,80,R,40,R,40,R,49,R,33,R,16,A,,A,,A,,A,
100724,32,-2,3,R,428,R,136,R,292,R,1,R,0,R,1,R,8,R,6,R,2,R,307,R,95,R,212,R,5,R,2,R,3,R,0,R,0,R,0,R,90,R,27,R,63,R,5,R,1,R,4,R,2,R,0,R,2,R,10,R,5,R,5,A,,A,,A,,A,
100724,39,-2,1,R,144,R,69,R,75,R,0,R,0,R,0,R,1,R,0,R,1,R,104,R,46,R,58,R,3,R,2,R,1,R,1,R,1,R,0,R,12,R,8,R,4,R,4,R,2,R,2,R,18,R,10,R,8,R,1,R,0,R,1,A,,A,,A,,A,
100724,40,-2,1,R,2149,R,772,R,1377,R,2,R,0,R,2,R,3,R,1,R,2,R,1954,R,675,R,1279,R,22,R,12,R,10,R,3,R,3,R,0,R,34,R,11,R,23,R,21,R,7,R,14,R,62,R,30,R,32,R,48,R,33,R,15,A,,A,,A,,A,
100724,41,-2,999,R,728,R,270,R,458,R,1,R,0,R,1,R,4,R,2,R,2,R,652,R,238,R,414,R,9,R,2,R,7,R,0,R,0,R,0,R,14,R,7,R,7,R,11,R,6,R,5,R,24,R,8,R,16,R,13,R,7,R,6,A,,A,,A,,A,
100724,42,-2,1,R,489,R,191,R,298,R,1,R,0,R,1,R,2,R,1,R,1,R,437,R,172,R,265,R,7,R,1,R,6,R,0,R,0,R,0,R,8,R,4,R,4,R,10,R,5,R,5,R,21,R,6,R,15,R,3,R,2,R,1,A,,A,,A,,A,
100724,43,-2,1,R,451,R,184,R,267,R,0,R,0,R,0,R,1,R,1,R,0,R,405,R,167,R,238,R,7,R,1,R,6,R,0,R,0,R,0,R,8,R,4,R,4,R,10,R,5,R,5,R,17,R,4,R,13,R,3,R,2,R,1,A,,A,,A,,A,
100724,44,-2,1,R,69,R,30,R,39,R,0,R,0,R,0,R,0,R,0,R,0,R,58,R,25,R,33,R,1,R,1,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,2,R,1,R,1,R,6,R,2,R,4,R,0,R,0,R,0,A,,A,,A,,A,
100724,45,-2,1,R,382,R,154,R,228,R,0,R,0,R,0,R,1,R,1,R,0,R,347,R,142,R,205,R,6,R,0,R,6,R,0,R,0,R,0,R,6,R,3,R,3,R,8,R,4,R,4,R,11,R,2,R,9,R,3,R,2,R,1,A,,A,,A,,A,
100724,51,-2,1,R,38,R,7,R,31,R,1,R,0,R,1,R,1,R,0,R,1,R,32,R,5,R,27,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,A,,A,,A,,A,
100724,52,-2,3,R,239,R,79,R,160,R,0,R,0,R,0,R,2,R,1,R,1,R,215,R,66,R,149,R,2,R,1,R,1,R,0,R,0,R,0,R,6,R,3,R,3,R,1,R,1,R,0,R,3,R,2,R,1,R,10,R,5,R,5,A,,A,,A,,A,
100724,59,-2,1,R,28,R,14,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,24,R,12,R,12,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,2,R,0,R,2,R,0,R,0,R,0,A,,A,,A,,A,
100724,60,-2,1,R,354,R,140,R,214,R,0,R,0,R,0,R,1,R,1,R,0,R,323,R,130,R,193,R,6,R,0,R,6,R,0,R,0,R,0,R,5,R,2,R,3,R,7,R,3,R,4,R,9,R,2,R,7,R,3,R,2,R,1,A,,A,,A,,A,
100751,1,1,999,R,43627,R,18537,R,25090,R,126,R,53,R,73,R,696,R,327,R,369,R,5295,R,1766,R,3529,R,2871,R,1176,R,1695,R,46,R,21,R,25,R,30393,R,13116,R,17277,R,1501,R,610,R,891,R,1373,R,655,R,718,R,1326,R,813,R,513,R,0,A,,R,0,R,43627
100751,2,2,1,R,36359,R,15838,R,20521,R,109,R,50,R,59,R,539,R,272,R,267,R,4322,R,1549,R,2773,R,2502,R,1038,R,1464,R,37,R,17,R,20,R,25859,R,11502,R,14357,R,1316,R,547,R,769,R,1267,R,611,R,656,R,408,R,252,R,156,R,0,A,,R,0,R,36359
100751,3,-2,1,R,34392,R,15147,R,19245,R,99,R,47,R,52,R,506,R,255,R,251,R,3938,R,1458,R,2480,R,2391,R,1003,R,1388,R,35,R,15,R,20,R,24716,R,11073,R,13643,R,1245,R,525,R,720,R,1187,R,578,R,609,R,275,R,193,R,82,A,,A,,A,,A,
100751,4,-2,1,R,8397,R,3596,R,4801,R,25,R,10,R,15,R,108,R,48,R,60,R,969,R,356,R,613,R,816,R,338,R,478,R,8,R,3,R,5,R,5951,R,2594,R,3357,R,360,R,156,R,204,R,99,R,50,R,49,R,61,R,41,R,20,A,,A,,A,,A,
100751,5,-2,1,R,25995,R,11551,R,14444,R,74,R,37,R,37,R,398,R,207,R,191,R,2969,R,1102,R,1867,R,1575,R,665,R,910,R,27,R,12,R,15,R,18765,R,8479,R,10286,R,885,R,369,R,516,R,1088,R,528,R,560,R,214,R,152,R,62,A,,A,,A,,A,
100751,11,-2,1,R,1967,R,691,R,1276,R,10,R,3,R,7,R,33,R,17,R,16,R,384,R,91,R,293,R,111,R,35,R,76,R,2,R,2,Z,0,R,1143,R,429,R,714,R,71,R,22,R,49,R,80,R,33,R,47,R,133,R,59,R,74,A,,A,,A,,A,
100751,12,4,3,R,7268,R,2699,R,4569,R,17,R,3,R,14,R,157,R,55,R,102,R,973,R,217,R,756,R,369,R,138,R,231,R,9,R,4,R,5,R,4534,R,1614,R,2920,R,185,R,63,R,122,R,106,R,44,R,62,R,918,R,561,R,357,R,0,A,,R,0,R,7268
100751,19,-2,1,R,1555,R,715,R,840,R,4,R,2,R,2,R,17,R,7,R,10,R,248,R,87,R,161,R,119,R,52,R,67,R,2,R,1,R,1,R,1082,R,524,R,558,R,60,R,28,R,32,R,11,R,7,R,4,R,12,R,7,R,5,A,,A,,A,,A,
100751,20,-2,1,R,24440,R,10836,R,13604,R,70,R,35,R,35,R,381,R,200,R,181,R,2721,R,1015,R,1706,R,1456,R,613,R,843,R,25,R,11,R,14,R,17683,R,7955,R,9728,R,825,R,341,R,484,R,1077,R,521,R,556,R,202,R,145,R,57,A,,A,,A,,A,
100751,21,-2,999,R,34746,R,15216,R,19530,R,90,R,40,R,50,R,527,R,252,R,275,R,3817,R,1376,R,2441,R,2309,R,951,R,1358,R,38,R,16,R,22,R,24400,R,10782,R,13618,R,1236,R,518,R,718,R,1197,R,570,R,627,R,1132,R,711,R,421,A,,A,,A,,A,
100751,22,-2,1,R,30838,R,13572,R,17266,R,81,R,39,R,42,R,453,R,229,R,224,R,3360,R,1258,R,2102,R,2140,R,884,R,1256,R,32,R,15,R,17,R,22160,R,9902,R,12258,R,1134,R,478,R,656,R,1138,R,546,R,592,R,340,R,221,R,119,A,,A,,A,,A,
100751,23,-2,1,R,30740,R,13522,R,17218,R,81,R,39,R,42,R,453,R,229,R,224,R,3358,R,1256,R,2102,R,2140,R,884,R,1256,R,32,R,15,R,17,R,22153,R,9898,R,12255,R,1134,R,478,R,656,R,1138,R,546,R,592,R,251,R,177,R,74,A,,A,,A,,A,
100751,24,-2,1,R,8317,R,3552,R,4765,R,25,R,10,R,15,R,107,R,48,R,59,R,956,R,347,R,609,R,806,R,334,R,472,R,8,R,3,R,5,R,5900,R,2566,R,3334,R,357,R,154,R,203,R,98,R,50,R,48,R,60,R,40,R,20,A,,A,,A,,A,
100751,25,-2,1,R,22423,R,9970,R,12453,R,56,R,29,R,27,R,346,R,181,R,165,R,2402,R,909,R,1493,R,1334,R,550,R,784,R,24,R,12,R,12,R,16253,R,7332,R,8921,R,777,R,324,R,453,R,1040,R,496,R,544,R,191,R,137,R,54,A,,A,,A,,A,
100751,31,-2,1,R,98,R,50,R,48,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,7,R,4,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,89,R,44,R,45,A,,A,,A,,A,
100751,32,-2,3,R,3908,R,1644,R,2264,R,9,R,1,R,8,R,74,R,23,R,51,R,457,R,118,R,339,R,169,R,67,R,102,R,6,R,1,R,5,R,2240,R,880,R,1360,R,102,R,40,R,62,R,59,R,24,R,35,R,792,R,490,R,302,A,,A,,A,,A,
100751,39,-2,1,R,1000,R,501,R,499,Z,0,Z,0,Z,0,R,8,R,4,R,4,R,163,R,68,R,95,R,82,R,35,R,47,R,2,R,1,R,1,R,694,R,366,R,328,R,34,R,17,R,17,R,5,R,3,R,2,R,12,R,7,R,5,A,,A,,A,,A,
100751,40,-2,1,R,21423,R,9469,R,11954,R,56,R,29,R,27,R,338,R,177,R,161,R,2239,R,841,R,1398,R,1252,R,515,R,737,R,22,R,11,R,11,R,15559,R,6966,R,8593,R,743,R,307,R,436,R,1035,R,493,R,542,R,179,R,130,R,49,A,,A,,A,,A,
100751,41,-2,999,R,8881,R,3321,R,5560,R,36,R,13,R,23,R,169,R,75,R,94,R,1478,R,390,R,1088,R,562,R,225,R,337,R,8,R,5,R,3,R,5993,R,2334,R,3659,R,265,R,92,R,173,R,176,R,85,R,91,R,194,R,102,R,92,A,,A,,A,,A,
100751,42,-2,1,R,5521,R,2266,R,3255,R,28,R,11,R,17,R,86,R,43,R,43,R,962,R,291,R,671,R,362,R,154,R,208,R,5,R,2,R,3,R,3699,R,1600,R,2099,R,182,R,69,R,113,R,129,R,65,R,64,R,68,R,31,R,37,A,,A,,A,,A,
100751,43,-2,1,R,3652,R,1625,R,2027,R,18,R,8,R,10,R,53,R,26,R,27,R,580,R,202,R,378,R,251,R,119,R,132,R,3,Z,0,R,3,R,2563,R,1175,R,1388,R,111,R,47,R,64,R,49,R,32,R,17,R,24,R,16,R,8,A,,A,,A,,A,
100751,44,-2,1,R,80,R,44,R,36,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,13,R,9,R,4,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,51,R,28,R,23,R,3,R,2,R,1,R,1,Z,0,R,1,R,1,R,1,Z,0,A,,A,,A,,A,
100751,45,-2,1,R,3572,R,1581,R,1991,R,18,R,8,R,10,R,52,R,26,R,26,R,567,R,193,R,374,R,241,R,115,R,126,R,3,Z,0,R,3,R,2512,R,1147,R,1365,R,108,R,45,R,63,R,48,R,32,R,16,R,23,R,15,R,8,A,,A,,A,,A,
100751,51,-2,1,R,1869,R,641,R,1228,R,10,R,3,R,7,R,33,R,17,R,16,R,382,R,89,R,293,R,111,R,35,R,76,R,2,R,2,Z,0,R,1136,R,425,R,711,R,71,R,22,R,49,R,80,R,33,R,47,R,44,R,15,R,29,A,,A,,A,,A,
100751,52,-2,3,R,3360,R,1055,R,2305,R,8,R,2,R,6,R,83,R,32,R,51,R,516,R,99,R,417,R,200,R,71,R,129,R,3,R,3,Z,0,R,2294,R,734,R,1560,R,83,R,23,R,60,R,47,R,20,R,27,R,126,R,71,R,55,A,,A,,A,,A,
100751,59,-2,1,R,555,R,214,R,341,R,4,R,2,R,2,R,9,R,3,R,6,R,85,R,19,R,66,R,37,R,17,R,20,Z,0,Z,0,Z,0,R,388,R,158,R,230,R,26,R,11,R,15,R,6,R,4,R,2,Z,0,Z,0,Z,0,A,,A,,A,,A,
100751,60,-2,1,R,3017,R,1367,R,1650,R,14,R,6,R,8,R,43,R,23,R,20,R,482,R,174,R,308,R,204,R,98,R,106,R,3,Z,0,R,3,R,2124,R,989,R,1135,R,82,R,34,R,48,R,42,R,28,R,14,R,23,R,15,R,8,A,,A,,A,,A,
100760,1,1,999,R,2737,R,1029,R,1708,R,6,R,5,R,1,R,19,R,7,R,12,R,644,R,162,R,482,R,136,R,62,R,74,R,1,R,0,R,1,R,1831,R,752,R,1079,R,91,R,37,R,54,R,3,R,2,R,1,R,6,R,2,R,4,R,0,A,,R,0,R,2737
100760,2,2,1,R,2737,R,1029,R,1708,R,6,R,5,R,1,R,19,R,7,R,12,R,644,R,162,R,482,R,136,R,62,R,74,R,1,R,0,R,1,R,1831,R,752,R,1079,R,91,R,37,R,54,R,3,R,2,R,1,R,6,R,2,R,4,R,0,A,,R,0,R,2737
100760,3,-2,1,R,1505,R,518,R,987,R,2,R,1,R,1,R,6,R,3,R,3,R,421,R,107,R,314,R,63,R,25,R,38,R,0,R,0,R,0,R,953,R,360,R,593,R,53,R,19,R,34,R,2,R,1,R,1,R,5,R,2,R,3,A,,A,,A,,A,
100760,4,-2,1,R,495,R,213,R,282,R,1,R,1,R,0,R,3,R,1,R,2,R,128,R,52,R,76,R,20,R,9,R,11,R,0,R,0,R,0,R,322,R,137,R,185,R,20,R,12,R,8,R,1,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100760,5,-2,1,R,1010,R,305,R,705,R,1,R,0,R,1,R,3,R,2,R,1,R,293,R,55,R,238,R,43,R,16,R,27,R,0,R,0,R,0,R,631,R,223,R,408,R,33,R,7,R,26,R,1,R,0,R,1,R,5,R,2,R,3,A,,A,,A,,A,
100760,11,-2,1,R,1232,R,511,R,721,R,4,R,4,R,0,R,13,R,4,R,9,R,223,R,55,R,168,R,73,R,37,R,36,R,1,R,0,R,1,R,878,R,392,R,486,R,38,R,18,R,20,R,1,R,1,R,0,R,1,R,0,R,1,A,,A,,A,,A,
100760,19,-2,1,R,223,R,48,R,175,R,1,R,0,R,1,R,1,R,0,R,1,R,96,R,15,R,81,R,6,R,1,R,5,R,0,R,0,R,0,R,113,R,30,R,83,R,6,R,2,R,4,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100760,20,-2,1,R,787,R,257,R,530,R,0,R,0,R,0,R,2,R,2,R,0,R,197,R,40,R,157,R,37,R,15,R,22,R,0,R,0,R,0,R,518,R,193,R,325,R,27,R,5,R,22,R,1,R,0,R,1,R,5,R,2,R,3,A,,A,,A,,A,
100760,21,-2,999,R,642,R,276,R,366,R,1,R,1,R,0,R,2,R,1,R,1,R,134,R,41,R,93,R,34,R,11,R,23,R,0,R,0,R,0,R,442,R,208,R,234,R,27,R,12,R,15,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
100760,22,-2,1,R,642,R,276,R,366,R,1,R,1,R,0,R,2,R,1,R,1,R,134,R,41,R,93,R,34,R,11,R,23,R,0,R,0,R,0,R,442,R,208,R,234,R,27,R,12,R,15,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
100760,23,-2,1,R,630,R,271,R,359,R,1,R,1,R,0,R,1,R,1,R,0,R,134,R,41,R,93,R,33,R,11,R,22,R,0,R,0,R,0,R,432,R,203,R,229,R,27,R,12,R,15,R,1,R,1,R,0,R,1,R,1,R,0,A,,A,,A,,A,
100760,24,-2,1,R,307,R,136,R,171,R,1,R,1,R,0,R,1,R,1,R,0,R,66,R,21,R,45,R,13,R,7,R,6,R,0,R,0,R,0,R,210,R,96,R,114,R,15,R,9,R,6,R,1,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,A,
100760,25,-2,1,R,323,R,135,R,188,R,0,R,0,R,0,R,0,R,0,R,0,R,68,R,20,R,48,R,20,R,4,R,16,R,0,R,0,R,0,R,222,R,107,R,115,R,12,R,3,R,9,R,0,R,0,R,0,R,1,R,1,R,0,A,,A,,A,,A,
100760,31,-2,1,R,12,R,5,R,7,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,10,R,5,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
