UNITID,EFBAGE,LINE,LSTUDY,XEFAGE01,EFAGE01,XEFAGE02,EFAGE02,XEFAGE03,EFAGE03,XEFAGE04,EFAGE04,XEFAGE05,EFAGE05,XEFAGE06,EFAGE06,XEFAGE07,EFAGE07,XEFAGE08,EFAGE08,XEFAGE09,EFAGE09
192749,5,3,5,R,4,R,12,R,1,R,34,R,16,R,35,R,5,R,46,R,51
192749,6,4,1,R,114,R,170,R,43,R,128,R,284,R,171,R,157,R,298,R,455
192749,6,4,2,R,60,R,97,R,5,R,11,R,157,R,16,R,65,R,108,R,173
192749,6,4,5,R,54,R,73,R,38,R,117,R,127,R,155,R,92,R,190,R,282
192749,7,999,1,R,112,R,228,R,156,R,330,R,340,R,486,R,268,R,558,R,826
192749,7,999,2,R,29,R,79,R,4,R,12,R,108,R,16,R,33,R,91,R,124
192749,7,999,5,R,83,R,149,R,152,R,318,R,232,R,470,R,235,R,467,R,702
192749,8,5,1,R,34,R,78,R,68,R,107,R,112,R,175,R,102,R,185,R,287
192749,8,5,2,R,15,R,44,R,1,R,4,R,59,R,5,R,16,R,48,R,64
192749,8,5,5,R,19,R,34,R,67,R,103,R,53,R,170,R,86,R,137,R,223
192749,9,6,1,R,22,R,34,R,30,R,56,R,56,R,86,R,52,R,90,R,142
192749,9,6,2,R,6,R,13,R,1,R,3,R,19,R,4,R,7,R,16,R,23
192749,9,6,5,R,16,R,21,R,29,R,53,R,37,R,82,R,45,R,74,R,119
192749,10,7,1,R,16,R,29,R,17,R,57,R,45,R,74,R,33,R,86,R,119
192749,10,7,2,R,5,R,13,R,2,R,1,R,18,R,3,R,7,R,14,R,21
192749,10,7,5,R,11,R,16,R,15,R,56,R,27,R,71,R,26,R,72,R,98
192749,11,8,1,R,25,R,40,R,29,R,68,R,65,R,97,R,54,R,108,R,162
192749,11,8,2,R,3,R,5,Z,0,R,3,R,8,R,3,R,3,R,8,R,11
192749,11,8,5,R,22,R,35,R,29,R,65,R,57,R,94,R,51,R,100,R,151
192749,12,9,1,R,12,R,43,R,11,R,41,R,55,R,52,R,23,R,84,R,107
192749,12,9,2,Z,0,R,4,Z,0,R,1,R,4,R,1,Z,0,R,5,R,5
192749,12,9,5,R,12,R,39,R,11,R,40,R,51,R,51,R,23,R,79,R,102
192749,13,10,1,R,3,R,4,R,1,R,1,R,7,R,2,R,4,R,5,R,9
192749,13,10,5,R,3,R,4,R,1,R,1,R,7,R,2,R,4,R,5,R,9
192749,14,11,1,R,0,R,0,R,0,R,13,R,0,R,13,R,0,R,13,R,13
192749,14,11,2,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1,R,1
192749,14,11,5,R,0,R,0,R,0,R,12,R,0,R,12,R,0,R,12,R,12
192785,1,412,1,R,22,R,167,R,44,R,519,R,189,R,563,R,66,R,686,R,752
192785,1,112,2,R,16,R,124,R,44,R,519,R,140,R,563,R,60,R,643,R,703
192785,1,312,5,R,6,R,43,Z,0,Z,0,R,49,Z,0,R,6,R,43,R,49
192785,2,999,1,R,6,R,68,R,11,R,142,R,74,R,153,R,17,R,210,R,227
192785,2,999,2,R,5,R,61,R,11,R,142,R,66,R,153,R,16,R,203,R,219
192785,2,999,5,R,1,R,7,Z,0,Z,0,R,8,Z,0,R,1,R,7,R,8
192785,4,2,1,R,1,R,20,R,1,R,9,R,21,R,10,R,2,R,29,R,31
192785,4,2,2,R,1,R,20,R,1,R,9,R,21,R,10,R,2,R,29,R,31
192785,5,3,1,R,3,R,22,R,3,R,65,R,25,R,68,R,6,R,87,R,93
192785,5,3,2,R,3,R,22,R,3,R,65,R,25,R,68,R,6,R,87,R,93
192785,6,4,1,R,2,R,26,R,7,R,68,R,28,R,75,R,9,R,94,R,103
192785,6,4,2,R,1,R,19,R,7,R,68,R,20,R,75,R,8,R,87,R,95
192785,6,4,5,R,1,R,7,Z,0,Z,0,R,8,Z,0,R,1,R,7,R,8
192785,7,999,1,R,16,R,99,R,33,R,377,R,115,R,410,R,49,R,476,R,525
192785,7,999,2,R,11,R,63,R,33,R,377,R,74,R,410,R,44,R,440,R,484
192785,7,999,5,R,5,R,36,Z,0,Z,0,R,41,Z,0,R,5,R,36,R,41
192785,8,5,1,R,5,R,31,R,11,R,110,R,36,R,121,R,16,R,141,R,157
192785,8,5,2,R,3,R,20,R,11,R,110,R,23,R,121,R,14,R,130,R,144
192785,8,5,5,R,2,R,11,Z,0,Z,0,R,13,Z,0,R,2,R,11,R,13
192785,9,6,1,R,7,R,27,R,10,R,82,R,34,R,92,R,17,R,109,R,126
192785,9,6,2,R,6,R,16,R,10,R,82,R,22,R,92,R,16,R,98,R,114
192785,9,6,5,R,1,R,11,Z,0,Z,0,R,12,Z,0,R,1,R,11,R,12
192785,10,7,1,R,0,R,14,R,2,R,68,R,14,R,70,R,2,R,82,R,84
192785,10,7,2,R,0,R,11,R,2,R,68,R,11,R,70,R,2,R,79,R,81
192785,10,7,5,R,0,R,3,Z,0,Z,0,R,3,Z,0,R,0,R,3,R,3
192785,11,8,1,R,3,R,21,R,8,R,79,R,24,R,87,R,11,R,100,R,111
192785,11,8,2,R,1,R,13,R,8,R,79,R,14,R,87,R,9,R,92,R,101
192785,11,8,5,R,2,R,8,Z,0,Z,0,R,10,Z,0,R,2,R,8,R,10
192785,12,9,1,R,1,R,6,R,2,R,38,R,7,R,40,R,3,R,44,R,47
192785,12,9,2,R,1,R,3,R,2,R,38,R,4,R,40,R,3,R,41,R,44
192785,12,9,5,R,0,R,3,Z,0,Z,0,R,3,Z,0,R,0,R,3,R,3
192800,1,412,1,R,2,R,8,Z,0,Z,0,R,10,Z,0,R,2,R,8,R,10
192800,1,112,2,R,2,R,8,Z,0,Z,0,R,10,Z,0,R,2,R,8,R,10
192800,2,999,1,R,1,R,5,Z,0,Z,0,R,6,Z,0,R,1,R,5,R,6
192800,2,999,2,R,1,R,5,Z,0,Z,0,R,6,Z,0,R,1,R,5,R,6
192800,5,3,1,R,1,R,4,Z,0,Z,0,R,5,Z,0,R,1,R,4,R,5
192800,5,3,2,R,1,R,4,Z,0,Z,0,R,5,Z,0,R,1,R,4,R,5
192800,6,4,1,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,R,1,R,1
192800,6,4,2,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,R,1,R,1
192800,7,999,1,R,1,R,3,Z,0,Z,0,R,4,Z,0,R,1,R,3,R,4
192800,7,999,2,R,1,R,3,Z,0,Z,0,R,4,Z,0,R,1,R,3,R,4
192800,8,5,1,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,R,1,R,1
192800,8,5,2,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,R,1,R,1
192800,9,6,1,R,1,R,1,Z,0,Z,0,R,2,Z,0,R,1,R,1,R,2
192800,9,6,2,R,1,R,1,Z,0,Z,0,R,2,Z,0,R,1,R,1,R,2
192800,10,7,1,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,R,1,R,1
192800,10,7,2,Z,0,R,1,Z,0,Z,0,R,1,Z,0,Z,0,R,1,R,1
192819,1,412,1,R,2258,R,3140,R,517,R,537,R,5398,R,1054,R,2775,R,3677,R,6452
192819,1,112,2,R,2044,R,2837,R,335,R,329,R,4881,R,664,R,2379,R,3166,R,5545
192819,1,312,5,R,214,R,303,R,182,R,208,R,517,R,390,R,396,R,511,R,907
192819,2,999,1,R,2147,R,3006,R,351,R,353,R,5153,R,704,R,2498,R,3359,R,5857
192819,2,999,2,R,2022,R,2813,R,305,R,291,R,4835,R,596,R,2327,R,3104,R,5431
192819,2,999,5,R,125,R,193,R,46,R,62,R,318,R,108,R,171,R,255,R,426
192819,3,1,1,R,33,R,56,R,237,R,245,R,89,R,482,R,270,R,301,R,571
192819,3,1,2,R,33,R,56,R,237,R,245,R,89,R,482,R,270,R,301,R,571
192819,4,2,1,R,959,R,1422,R,10,R,4,R,2381,R,14,R,969,R,1426,R,2395
192819,4,2,2,R,959,R,1422,R,10,R,4,R,2381,R,14,R,969,R,1426,R,2395
192819,5,3,1,R,886,R,1219,R,18,R,15,R,2105,R,33,R,904,R,1234,R,2138
192819,5,3,2,R,876,R,1210,R,17,R,12,R,2086,R,29,R,893,R,1222,R,2115
192819,5,3,5,R,10,R,9,R,1,R,3,R,19,R,4,R,11,R,12,R,23
192819,6,4,1,R,269,R,309,R,86,R,89,R,578,R,175,R,355,R,398,R,753
192819,6,4,2,R,154,R,125,R,41,R,30,R,279,R,71,R,195,R,155,R,350
192819,6,4,5,R,115,R,184,R,45,R,59,R,299,R,104,R,160,R,243,R,403
192819,7,999,1,R,111,R,134,R,166,R,184,R,245,R,350,R,277,R,318,R,595
192819,7,999,2,R,22,R,24,R,30,R,38,R,46,R,68,R,52,R,62,R,114
192819,7,999,5,R,89,R,110,R,136,R,146,R,199,R,282,R,225,R,256,R,481
192819,8,5,1,R,76,R,96,R,71,R,62,R,172,R,133,R,147,R,158,R,305
192819,8,5,2,R,16,R,10,R,13,R,14,R,26,R,27,R,29,R,24,R,53
192819,8,5,5,R,60,R,86,R,58,R,48,R,146,R,106,R,118,R,134,R,252
192819,9,6,1,R,22,R,22,R,25,R,32,R,44,R,57,R,47,R,54,R,101
192819,9,6,2,R,4,R,7,R,3,R,5,R,11,R,8,R,7,R,12,R,19
192819,9,6,5,R,18,R,15,R,22,R,27,R,33,R,49,R,40,R,42,R,82
192819,10,7,1,R,6,R,6,R,24,R,34,R,12,R,58,R,30,R,40,R,70
192819,10,7,2,R,0,R,4,R,2,R,5,R,4,R,7,R,2,R,9,R,11
192819,10,7,5,R,6,R,2,R,22,R,29,R,8,R,51,R,28,R,31,R,59
192819,11,8,1,R,4,R,7,R,27,R,33,R,11,R,60,R,31,R,40,R,71
192819,11,8,2,R,1,R,2,R,5,R,5,R,3,R,10,R,6,R,7,R,13
192819,11,8,5,R,3,R,5,R,22,R,28,R,8,R,50,R,25,R,33,R,58
192819,12,9,1,R,3,R,3,R,18,R,21,R,6,R,39,R,21,R,24,R,45
192819,12,9,2,R,1,R,1,R,6,R,8,R,2,R,14,R,7,R,9,R,16
192819,12,9,5,R,2,R,2,R,12,R,13,R,4,R,25,R,14,R,15,R,29
192819,13,10,1,R,0,R,0,R,1,R,2,R,0,R,3,R,1,R,2,R,3
192819,13,10,2,R,0,R,0,R,1,R,1,R,0,R,2,R,1,R,1,R,2
192819,13,10,5,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1,R,1
192864,1,412,1,R,270,R,1203,R,12,R,163,R,1473,R,175,R,282,R,1366,R,1648
192864,1,112,2,R,270,R,1203,R,12,R,163,R,1473,R,175,R,282,R,1366,R,1648
192864,2,999,1,R,263,R,1179,R,8,R,19,R,1442,R,27,R,271,R,1198,R,1469
192864,2,999,2,R,263,R,1179,R,8,R,19,R,1442,R,27,R,271,R,1198,R,1469
192864,3,1,1,Z,0,R,5,Z,0,Z,0,R,5,Z,0,Z,0,R,5,R,5
192864,3,1,2,Z,0,R,5,Z,0,Z,0,R,5,Z,0,Z,0,R,5,R,5
192864,4,2,1,R,112,R,583,R,2,R,1,R,695,R,3,R,114,R,584,R,698
192864,4,2,2,R,112,R,583,R,2,R,1,R,695,R,3,R,114,R,584,R,698
192864,5,3,1,R,111,R,456,R,2,R,2,R,567,R,4,R,113,R,458,R,571
192864,5,3,2,R,111,R,456,R,2,R,2,R,567,R,4,R,113,R,458,R,571
192864,6,4,1,R,40,R,135,R,4,R,16,R,175,R,20,R,44,R,151,R,195
192864,6,4,2,R,40,R,135,R,4,R,16,R,175,R,20,R,44,R,151,R,195
192864,7,999,1,R,7,R,24,R,4,R,144,R,31,R,148,R,11,R,168,R,179
192864,7,999,2,R,7,R,24,R,4,R,144,R,31,R,148,R,11,R,168,R,179
192864,8,5,1,R,6,R,15,R,1,R,22,R,21,R,23,R,7,R,37,R,44
192864,8,5,2,R,6,R,15,R,1,R,22,R,21,R,23,R,7,R,37,R,44
192864,9,6,1,Z,0,R,1,R,2,R,46,R,1,R,48,R,2,R,47,R,49
192864,9,6,2,Z,0,R,1,R,2,R,46,R,1,R,48,R,2,R,47,R,49
192864,10,7,1,R,1,R,3,R,1,R,30,R,4,R,31,R,2,R,33,R,35
192864,10,7,2,R,1,R,3,R,1,R,30,R,4,R,31,R,2,R,33,R,35
192864,11,8,1,Z,0,R,4,Z,0,R,32,R,4,R,32,Z,0,R,36,R,36
192864,11,8,2,Z,0,R,4,Z,0,R,32,R,4,R,32,Z,0,R,36,R,36
192864,12,9,1,Z,0,R,1,Z,0,R,13,R,1,R,13,Z,0,R,14,R,14
192864,12,9,2,Z,0,R,1,Z,0,R,13,R,1,R,13,Z,0,R,14,R,14
192864,13,10,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,R,1,R,1
192864,13,10,2,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,R,1,R,1
192961,1,412,1,R,1,R,5,R,14,R,105,R,6,R,119,R,15,R,110,R,125
192961,1,112,2,R,1,R,5,R,14,R,105,R,6,R,119,R,15,R,110,R,125
192961,2,999,1,R,1,R,3,R,6,R,51,R,4,R,57,R,7,R,54,R,61
192961,2,999,2,R,1,R,3,R,6,R,51,R,4,R,57,R,7,R,54,R,61
192961,3,1,1,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1,R,1
192961,3,1,2,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,1,R,1
192961,4,2,1,R,1,R,1,R,1,R,7,R,2,R,8,R,2,R,8,R,10
192961,4,2,2,R,1,R,1,R,1,R,7,R,2,R,8,R,2,R,8,R,10
192961,5,3,1,R,0,R,1,R,2,R,28,R,1,R,30,R,2,R,29,R,31
192961,5,3,2,R,0,R,1,R,2,R,28,R,1,R,30,R,2,R,29,R,31
192961,6,4,1,R,0,R,1,R,3,R,15,R,1,R,18,R,3,R,16,R,19
192961,6,4,2,R,0,R,1,R,3,R,15,R,1,R,18,R,3,R,16,R,19
192961,7,999,1,R,0,R,2,R,8,R,54,R,2,R,62,R,8,R,56,R,64
192961,7,999,2,R,0,R,2,R,8,R,54,R,2,R,62,R,8,R,56,R,64
192961,8,5,1,R,0,R,1,R,3,R,17,R,1,R,20,R,3,R,18,R,21
192961,8,5,2,R,0,R,1,R,3,R,17,R,1,R,20,R,3,R,18,R,21
192961,9,6,1,R,0,R,0,R,3,R,17,R,0,R,20,R,3,R,17,R,20
192961,9,6,2,R,0,R,0,R,3,R,17,R,0,R,20,R,3,R,17,R,20
192961,10,7,1,R,0,R,1,R,2,R,11,R,1,R,13,R,2,R,12,R,14
192961,10,7,2,R,0,R,1,R,2,R,11,R,1,R,13,R,2,R,12,R,14
192961,11,8,1,R,0,R,0,R,0,R,7,R,0,R,7,R,0,R,7,R,7
192961,11,8,2,R,0,R,0,R,0,R,7,R,0,R,7,R,0,R,7,R,7
192961,12,9,1,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,2,R,2
192961,12,9,2,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,2,R,2
192970,1,412,1,R,4,R,8,Z,0,Z,0,R,12,Z,0,R,4,R,8,R,12
192970,1,112,2,R,4,R,8,Z,0,Z,0,R,12,Z,0,R,4,R,8,R,12
192970,2,999,1,R,1,R,1,Z,0,Z,0,R,2,Z,0,R,1,R,1,R,2
192970,2,999,2,R,1,R,1,Z,0,Z,0,R,2,Z,0,R,1,R,1,R,2
192970,6,4,1,R,1,R,1,Z,0,Z,0,R,2,Z,0,R,1,R,1,R,2
192970,6,4,2,R,1,R,1,Z,0,Z,0,R,2,Z,0,R,1,R,1,R,2
192970,7,999,1,R,3,R,7,Z,0,Z,0,R,10,Z,0,R,3,R,7,R,10
192970,7,999,2,R,3,R,7,Z,0,Z,0,R,10,Z,0,R,3,R,7,R,10
192970,8,5,1,R,2,R,5,Z,0,Z,0,R,7,Z,0,R,2,R,5,R,7
192970,8,5,2,R,2,R,5,Z,0,Z,0,R,7,Z,0,R,2,R,5,R,7
192970,9,6,1,R,0,R,1,Z,0,Z,0,R,1,Z,0,R,0,R,1,R,1
192970,9,6,2,R,0,R,1,Z,0,Z,0,R,1,Z,0,R,0,R,1,R,1
192970,10,7,1,R,0,R,1,Z,0,Z,0,R,1,Z,0,R,0,R,1,R,1
192970,10,7,2,R,0,R,1,Z,0,Z,0,R,1,Z,0,R,0,R,1,R,1
192970,11,8,1,R,1,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,R,1
192970,11,8,2,R,1,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,R,1
193016,1,412,1,R,1794,R,4102,R,817,R,2061,R,5896,R,2878,R,2611,R,6163,R,8774
193016,1,112,2,R,1551,R,3372,R,605,R,954,R,4923,R,1559,R,2156,R,4326,R,6482
193016,1,312,5,R,243,R,730,R,212,R,1107,R,973,R,1319,R,455,R,1837,R,2292
193016,2,999,1,R,1391,R,2899,R,383,R,760,R,4290,R,1143,R,1774,R,3659,R,5433
193016,2,999,2,R,1309,R,2606,R,352,R,625,R,3915,R,977,R,1661,R,3231,R,4892
193016,2,999,5,R,82,R,293,R,31,R,135,R,375,R,166,R,113,R,428,R,541
193016,3,1,1,R,95,R,190,R,275,R,461,R,285,R,736,R,370,R,651,R,1021
193016,3,1,2,R,95,R,190,R,275,R,461,R,285,R,736,R,370,R,651,R,1021
193016,4,2,1,R,571,R,1086,R,21,R,30,R,1657,R,51,R,592,R,1116,R,1708
193016,4,2,2,R,571,R,1086,R,21,R,30,R,1657,R,51,R,592,R,1116,R,1708
193016,5,3,1,R,397,R,839,R,18,R,43,R,1236,R,61,R,415,R,882,R,1297
193016,5,3,2,R,392,R,833,R,16,R,39,R,1225,R,55,R,408,R,872,R,1280
193016,5,3,5,R,5,R,6,R,2,R,4,R,11,R,6,R,7,R,10,R,17
193016,6,4,1,R,328,R,784,R,69,R,226,R,1112,R,295,R,397,R,1010,R,1407
193016,6,4,2,R,251,R,497,R,40,R,95,R,748,R,135,R,291,R,592,R,883
193016,6,4,5,R,77,R,287,R,29,R,131,R,364,R,160,R,106,R,418,R,524
193016,7,999,1,R,403,R,1183,R,434,R,1301,R,1586,R,1735,R,837,R,2484,R,3321
193016,7,999,2,R,242,R,766,R,253,R,329,R,1008,R,582,R,495,R,1095,R,1590
193016,7,999,5,R,161,R,417,R,181,R,972,R,578,R,1153,R,342,R,1389,R,1731
193016,8,5,1,R,199,R,530,R,105,R,409,R,729,R,514,R,304,R,939,R,1243
193016,8,5,2,R,116,R,344,R,45,R,113,R,460,R,158,R,161,R,457,R,618
193016,8,5,5,R,83,R,186,R,60,R,296,R,269,R,356,R,143,R,482,R,625
193016,9,6,1,R,90,R,305,R,80,R,266,R,395,R,346,R,170,R,571,R,741
193016,9,6,2,R,51,R,187,R,42,R,68,R,238,R,110,R,93,R,255,R,348
193016,9,6,5,R,39,R,118,R,38,R,198,R,157,R,236,R,77,R,316,R,393
193016,10,7,1,R,51,R,138,R,67,R,213,R,189,R,280,R,118,R,351,R,469
193016,10,7,2,R,27,R,100,R,45,R,52,R,127,R,97,R,72,R,152,R,224
193016,10,7,5,R,24,R,38,R,22,R,161,R,62,R,183,R,46,R,199,R,245
193016,11,8,1,R,47,R,158,R,104,R,272,R,205,R,376,R,151,R,430,R,581
193016,11,8,2,R,37,R,106,R,72,R,67,R,143,R,139,R,109,R,173,R,282
193016,11,8,5,R,10,R,52,R,32,R,205,R,62,R,237,R,42,R,257,R,299
193016,12,9,1,R,15,R,51,R,70,R,136,R,66,R,206,R,85,R,187,R,272
193016,12,9,2,R,10,R,28,R,45,R,29,R,38,R,74,R,55,R,57,R,112
193016,12,9,5,R,5,R,23,R,25,R,107,R,28,R,132,R,30,R,130,R,160
193016,13,10,1,R,1,R,1,R,8,R,5,R,2,R,13,R,9,R,6,R,15
193016,13,10,2,R,1,R,1,R,4,R,0,R,2,R,4,R,5,R,1,R,6
193016,13,10,5,R,0,R,0,R,4,R,5,R,0,R,9,R,4,R,5,R,9
193016,14,11,1,R,0,R,20,R,0,R,0,R,20,R,0,R,0,R,20,R,20
193016,14,11,5,R,0,R,20,R,0,R,0,R,20,R,0,R,0,R,20,R,20
193052,1,412,1,R,537,R,0,R,1,R,0,R,537,R,1,R,538,R,0,R,538
193052,1,112,2,R,337,R,0,Z,0,Z,0,R,337,Z,0,R,337,R,0,R,337
193052,1,312,5,R,200,R,0,R,1,R,0,R,200,R,1,R,201,R,0,R,201
193052,2,999,1,R,307,Z,0,Z,0,Z,0,R,307,Z,0,R,307,Z,0,R,307
193052,2,999,2,R,273,Z,0,Z,0,Z,0,R,273,Z,0,R,273,Z,0,R,273
193052,2,999,5,R,34,Z,0,Z,0,Z,0,R,34,Z,0,R,34,Z,0,R,34
193052,3,1,1,R,2,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,R,2
193052,3,1,2,R,2,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,R,2
193052,4,2,1,R,48,Z,0,Z,0,Z,0,R,48,Z,0,R,48,Z,0,R,48
193052,4,2,2,R,48,Z,0,Z,0,Z,0,R,48,Z,0,R,48,Z,0,R,48
193052,5,3,1,R,88,Z,0,Z,0,Z,0,R,88,Z,0,R,88,Z,0,R,88
193052,5,3,2,R,88,Z,0,Z,0,Z,0,R,88,Z,0,R,88,Z,0,R,88
193052,6,4,1,R,169,Z,0,Z,0,Z,0,R,169,Z,0,R,169,Z,0,R,169
193052,6,4,2,R,135,Z,0,Z,0,Z,0,R,135,Z,0,R,135,Z,0,R,135
193052,6,4,5,R,34,Z,0,Z,0,Z,0,R,34,Z,0,R,34,Z,0,R,34
193052,7,999,1,R,230,Z,0,R,1,Z,0,R,230,R,1,R,231,Z,0,R,231
193052,7,999,2,R,64,Z,0,Z,0,Z,0,R,64,Z,0,R,64,Z,0,R,64
193052,7,999,5,R,166,Z,0,R,1,Z,0,R,166,R,1,R,167,Z,0,R,167
193052,8,5,1,R,150,Z,0,Z,0,Z,0,R,150,Z,0,R,150,Z,0,R,150
193052,8,5,2,R,59,Z,0,Z,0,Z,0,R,59,Z,0,R,59,Z,0,R,59
193052,8,5,5,R,91,Z,0,Z,0,Z,0,R,91,Z,0,R,91,Z,0,R,91
193052,9,6,1,R,48,Z,0,Z,0,Z,0,R,48,Z,0,R,48,Z,0,R,48
193052,9,6,2,R,2,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,R,2
193052,9,6,5,R,46,Z,0,Z,0,Z,0,R,46,Z,0,R,46,Z,0,R,46
193052,10,7,1,R,15,Z,0,Z,0,Z,0,R,15,Z,0,R,15,Z,0,R,15
193052,10,7,5,R,15,Z,0,Z,0,Z,0,R,15,Z,0,R,15,Z,0,R,15
193052,11,8,1,R,12,Z,0,Z,0,Z,0,R,12,Z,0,R,12,Z,0,R,12
193052,11,8,5,R,12,Z,0,Z,0,Z,0,R,12,Z,0,R,12,Z,0,R,12
193052,12,9,1,R,2,Z,0,R,1,Z,0,R,2,R,1,R,3,Z,0,R,3
193052,12,9,5,R,2,Z,0,R,1,Z,0,R,2,R,1,R,3,Z,0,R,3
193052,13,10,1,R,3,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,R,3
193052,13,10,2,R,3,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,R,3
193061,1,412,1,R,42,R,0,Z,0,Z,0,R,42,Z,0,R,42,R,0,R,42
193061,1,112,2,R,41,R,0,Z,0,Z,0,R,41,Z,0,R,41,R,0,R,41
193061,1,312,5,R,1,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,R,1
193061,2,999,1,R,42,Z,0,Z,0,Z,0,R,42,Z,0,R,42,Z,0,R,42
193061,2,999,2,R,41,Z,0,Z,0,Z,0,R,41,Z,0,R,41,Z,0,R,41
193061,2,999,5,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,R,1
193061,4,2,1,R,13,Z,0,Z,0,Z,0,R,13,Z,0,R,13,Z,0,R,13
193061,4,2,2,R,13,Z,0,Z,0,Z,0,R,13,Z,0,R,13,Z,0,R,13
193061,5,3,1,R,22,Z,0,Z,0,Z,0,R,22,Z,0,R,22,Z,0,R,22
193061,5,3,2,R,21,Z,0,Z,0,Z,0,R,21,Z,0,R,21,Z,0,R,21
193061,5,3,5,R,1,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,R,1
193061,6,4,1,R,7,Z,0,Z,0,Z,0,R,7,Z,0,R,7,Z,0,R,7
193061,6,4,2,R,7,Z,0,Z,0,Z,0,R,7,Z,0,R,7,Z,0,R,7
193070,1,412,1,R,66,R,0,Z,0,Z,0,R,66,Z,0,R,66,R,0,R,66
193070,1,112,2,R,45,R,0,Z,0,Z,0,R,45,Z,0,R,45,R,0,R,45
193070,1,312,5,R,21,R,0,Z,0,Z,0,R,21,Z,0,R,21,R,0,R,21
193070,2,999,1,R,44,R,0,Z,0,Z,0,R,44,Z,0,R,44,R,0,R,44
193070,2,999,2,R,44,R,0,Z,0,Z,0,R,44,Z,0,R,44,R,0,R,44
193070,3,1,1,R,3,R,0,Z,0,Z,0,R,3,Z,0,R,3,R,0,R,3
193070,3,1,2,R,3,R,0,Z,0,Z,0,R,3,Z,0,R,3,R,0,R,3
193070,4,2,1,R,25,R,0,Z,0,Z,0,R,25,Z,0,R,25,R,0,R,25
193070,4,2,2,R,25,R,0,Z,0,Z,0,R,25,Z,0,R,25,R,0,R,25
193070,5,3,1,R,12,R,0,Z,0,Z,0,R,12,Z,0,R,12,R,0,R,12
193070,5,3,2,R,12,R,0,Z,0,Z,0,R,12,Z,0,R,12,R,0,R,12
193070,6,4,1,R,4,R,0,Z,0,Z,0,R,4,Z,0,R,4,R,0,R,4
193070,6,4,2,R,4,R,0,Z,0,Z,0,R,4,Z,0,R,4,R,0,R,4
193070,7,999,1,R,22,R,0,Z,0,Z,0,R,22,Z,0,R,22,R,0,R,22
193070,7,999,2,R,1,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,R,1
193070,7,999,5,R,21,R,0,Z,0,Z,0,R,21,Z,0,R,21,R,0,R,21
193070,8,5,1,R,8,R,0,Z,0,Z,0,R,8,Z,0,R,8,R,0,R,8
193070,8,5,5,R,8,R,0,Z,0,Z,0,R,8,Z,0,R,8,R,0,R,8
193070,9,6,1,R,11,R,0,Z,0,Z,0,R,11,Z,0,R,11,R,0,R,11
193070,9,6,5,R,11,R,0,Z,0,Z,0,R,11,Z,0,R,11,R,0,R,11
193070,10,7,1,R,2,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,R,2
193070,10,7,5,R,2,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,R,2
193070,12,9,1,R,1,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,R,1
193070,12,9,2,R,1,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,R,1
193201,1,412,1,R,29,R,296,R,10,R,50,R,325,R,60,R,39,R,346,R,385
193201,1,112,2,R,29,R,296,R,10,R,50,R,325,R,60,R,39,R,346,R,385
193201,2,999,1,R,4,R,72,R,0,R,5,R,76,R,5,R,4,R,77,R,81
193201,2,999,2,R,4,R,72,R,0,R,5,R,76,R,5,R,4,R,77,R,81
193201,4,2,1,R,1,R,2,R,0,R,0,R,3,R,0,R,1,R,2,R,3
193201,4,2,2,R,1,R,2,R,0,R,0,R,3,R,0,R,1,R,2,R,3
193201,5,3,1,R,0,R,26,R,0,R,0,R,26,R,0,R,0,R,26,R,26
193201,5,3,2,R,0,R,26,R,0,R,0,R,26,R,0,R,0,R,26,R,26
193201,6,4,1,R,3,R,44,R,0,R,5,R,47,R,5,R,3,R,49,R,52
193201,6,4,2,R,3,R,44,R,0,R,5,R,47,R,5,R,3,R,49,R,52
